ATO_ID,ra,dec
J108.5888-11.4232,108.5888,-11.4232
J042.5133+51.7215,42.51335,51.72159
J066.7073+43.0900,66.70736,43.09006
J135.6233-13.3455,135.62339,-13.3455
J135.8113-13.8223,135.81138,-13.82234
J135.7639-14.2558,135.76395,-14.2558
J135.3628-15.9845,135.36287,-15.98456
J135.0705-16.9072,135.07056,-16.90724
J325.4357-03.4639,325.43575,-3.46392
J325.2581-03.1952,325.25814,-3.19527
J325.5794-03.1646,325.57941,-3.1646
J084.6075+21.1067,84.60755,21.10674
J126.4208-26.5173,126.42087,-26.51736
J126.0140-26.4154,126.01404,-26.4154
J126.6273-26.3500,126.62736,-26.35006
J105.5648-09.4934,105.56488,-9.49346
J337.0113+58.2033,337.01135,58.20336
J274.0361+44.6065,274.03619,44.60659
J126.7426-27.1194,126.74264,-27.11943
J226.9494+46.2674,226.94948,46.26748
J168.0937+46.9591,168.09378,46.95918
J099.3702+02.5326,99.37029,2.53263
J099.0595+05.6937,99.05955,5.69371
J326.0523+02.6513,326.05236,2.65136
J337.7858-07.8138,337.78586,-7.81382
J326.1692+10.7486,326.16925,10.74868
J337.1702-11.6990,337.17021,-11.69905
J337.9469-12.3729,337.94697,-12.37292
J126.2706-29.3279,126.27066,-29.3279
J092.1383+01.5524,92.13832,1.55241
J092.3342+01.6821,92.33421,1.68214
J270.6478+52.6865,270.64786,52.68656
J105.4603-11.0632,105.46035,-11.06321
J105.0325-11.8168,105.03256,-11.81688
J105.7125-11.7929,105.71257,-11.79291
J264.7278-00.0924,264.72784,-0.09242
J105.1088-11.7165,105.10883,-11.71659
J105.9547-11.6984,105.95477,-11.6985
J105.9798-11.6626,105.97987,-11.66267
J105.7213-11.6520,105.72139,-11.65201
J127.2705+02.9949,127.27053,2.99498
J127.8279+02.1914,127.82792,2.19149
J287.6844+45.9196,287.68449,45.91962
J078.9381+41.9928,78.93819,41.99283
J259.5158+47.2348,259.51582,47.23482
J102.4717-10.6061,102.47173,-10.60615
J267.4864+52.0558,267.48647,52.05588
J197.7845-02.8385,197.78455,-2.83857
J267.7801+55.0750,267.78014,55.07502
J109.9310+07.7799,109.93105,7.77991
J087.2568+30.9175,87.25686,30.91755
J120.8821+19.0181,120.88214,19.01811
J137.5606-13.0763,137.56061,-13.07633
J137.7515-16.7507,137.75154,-16.75071
J045.8997+11.0889,45.8997,11.08892
J045.3218+17.3886,45.32181,17.38866
J045.6309+17.5067,45.63091,17.5067
J013.7884-17.6724,13.78847,-17.67249
J013.4546-19.2088,13.45466,-19.20881
J120.5612+28.2880,120.56124,28.28803
J109.7739+11.3931,109.77392,11.39315
J120.3869+31.3543,120.38692,31.35433
J276.7100+39.1198,276.71004,39.1198
J259.5379-01.9610,259.53794,-1.96101
J287.8726+51.8175,287.87263,51.81759
J095.3238-11.0241,95.32384,-11.02411
J271.2281-23.8175,271.22813,-23.81755
J271.8693-24.8192,271.8693,-24.8193
J109.1816+17.7543,109.1816,17.75436
J270.1054-06.8294,270.10543,-6.82948
J105.9791-13.5302,105.97916,-13.53029
J105.4261-13.5185,105.42614,-13.51856
J099.1547+13.2979,99.1547,13.29791
J099.4109+14.5290,99.41097,14.52907
J099.8882+14.5570,99.88821,14.55708
J092.2126+10.5889,92.21268,10.58896
J092.1186+10.6628,92.11862,10.66281
J105.1551-13.3897,105.15513,-13.38978
J127.8556+46.2756,127.85569,46.27565
J105.1130-13.2504,105.11301,-13.25045
J105.6643-13.2463,105.6643,-13.24639
J105.6886-13.2392,105.68865,-13.23922
J105.6886-13.2392,105.68865,-13.23922
J105.0398-13.2273,105.03982,-13.2273
J105.2168-13.2246,105.21682,-13.22463
J292.4943+05.0691,292.49435,5.06913
J292.4811+06.0484,292.48115,6.0484
J170.9471-01.2840,170.94711,-1.28404
J170.2307-02.5249,170.23072,-2.52497
J170.2250-03.5297,170.22503,-3.52972
J105.8191-14.3136,105.81917,-14.31365
J105.5656-14.2512,105.56561,-14.25125
J138.0439-28.1191,138.04395,-28.11917
J287.9153-01.2390,287.91537,-1.23905
J347.5850+47.2128,347.58501,47.21288
J102.8898-21.5738,102.88983,-21.57383
J304.6082+41.6562,304.60822,41.65629
J321.2326-03.5912,321.23268,-3.59123
J321.0936-03.5798,321.09363,-3.57981
J304.8945+41.6844,304.89454,41.68446
J321.7426-22.7508,321.74268,-22.75088
J304.3572+44.0742,304.35724,44.07424
J139.4810+17.5795,139.48109,17.57958
J293.9038-11.0486,293.90382,-11.04866
J200.0482-00.3447,200.04825,-0.34476
J347.3303-02.9880,347.33033,-2.98809
J115.3793-08.4213,115.37932,-8.42139
J347.3446-06.2494,347.34462,-6.24945
J068.8821-22.3108,68.88214,-22.31083
J347.4338-11.7916,347.43387,-11.79162
J347.6914-12.5544,347.6914,-12.55444
J347.0470-13.4680,347.047,-13.46803
J347.5097-14.5387,347.50972,-14.53871
J347.8098-15.6002,347.80981,-15.60023
J347.4257-17.4794,347.42577,-17.47949
J347.1295-19.7763,347.12957,-19.77635
J293.0765-21.4080,293.07658,-21.40801
J293.1170-21.3387,293.11707,-21.3387
J241.7427-28.2153,241.7427,-28.21539
J307.5551+43.9532,307.55512,43.95322
J292.6472+11.0160,292.6472,11.01609
J295.7853+31.1976,295.78538,31.19762
J295.2570+31.3083,295.25704,31.30839
J173.9423+32.7688,173.94237,32.76882
J173.6958+40.8611,173.69588,40.8612
J128.1926+02.3024,128.19261,2.30246
J128.6337+03.5264,128.63373,3.5264
J128.7054+03.1507,128.70542,3.15072
J264.5486-21.3645,264.54863,-21.36452
J173.1831+51.4725,173.18314,51.47256
J173.1224+52.5598,173.12245,52.55982
J128.3201-03.7141,128.32014,-3.7141
J128.3006-05.9616,128.30066,-5.96161
J230.0033+12.2182,230.00339,12.21829
J201.4206+34.4479,201.42062,34.44797
J120.3131-20.3824,120.31312,-20.38247
J285.9637+29.4613,285.96379,29.46131
J260.3641+02.2324,260.3641,2.2324
J016.8403+29.8769,16.84036,29.87692
J120.6803-21.8806,120.68036,-21.88068
J046.0976+59.1408,46.09761,59.14084
J046.2346+60.4685,46.23465,60.46854
J230.8685-27.1791,230.86853,-27.17911
J099.9984-06.3615,99.99845,-6.36151
J092.4580+58.7655,92.45809,58.76559
J327.8933+34.0021,327.89337,34.00215
J339.0109+50.3182,339.01093,50.31824
J099.3752-07.8509,99.37526,-7.85097
J231.0926+01.8253,231.09264,1.82537
J099.8698-09.8513,99.86987,-9.85139
J099.0323-09.8189,99.03231,-9.81891
J307.5918+57.1816,307.59186,57.18161
J099.9534-10.9256,99.95347,-10.9256
J099.2630-10.1404,99.263,-10.14049
J099.3017-10.0596,99.30178,-10.05962
J099.8218-10.9110,99.82181,-10.91103
J092.9030-07.1577,92.903,-7.15773
J092.6467-07.8965,92.64672,-7.89655
J092.9270-08.5363,92.92708,-8.53636
J092.2576-08.3491,92.25769,-8.34915
J339.7236+55.4695,339.72361,55.46952
J099.2336-12.7462,99.2336,-12.74622
J099.4197-12.7025,99.41978,-12.70258
J099.8245-12.6932,99.82455,-12.69329
J099.4258-12.6507,99.42589,-12.65071
J099.7249-12.5374,99.72496,-12.53746
J099.5831-12.5287,99.58319,-12.52874
J099.6809-12.4602,99.68099,-12.46022
J099.5255-12.4381,99.52553,-12.43818
J316.2120+57.2858,316.21204,57.28583
J308.3580+35.3836,308.35801,35.38368
J100.3619+29.8241,100.36193,29.82416
J317.4964+34.4849,317.49647,34.48498
J308.9869+41.3738,308.98694,41.37389
J292.8611+43.2070,292.86111,43.20707
J295.1370-06.2866,295.13704,-6.28668
J317.3013+37.0183,317.30139,37.01837
J302.1585+25.2354,302.1585,25.23548
J328.6255+48.1599,328.62553,48.15993
J328.5229+48.0177,328.52295,48.01773
J292.8017+46.5149,292.80177,46.51496
J292.3885+46.6419,292.38853,46.64199
J100.3041+51.3720,100.30413,51.37204
J100.1419+52.3569,100.14192,52.35698
J295.6312-15.8233,295.63123,-15.82332
J292.2754+51.3673,292.27542,51.36733
J295.5477-24.5573,295.54776,-24.55738
J308.3751+49.1282,308.37512,49.12825
J317.6496-06.2817,317.64967,-6.28176
J317.1730-06.2802,317.17307,-6.28029
J317.4798-06.2743,317.47988,-6.27437
J317.9095-06.2627,317.90954,-6.26278
J317.3191-06.2382,317.31913,-6.23823
J317.9971-09.5711,317.99716,-9.57111
J317.3708-13.9618,317.37083,-13.96188
J317.5206-17.7140,317.52068,-17.71402
J309.7370+30.7816,309.737,30.78164
J302.1713+49.3852,302.17131,49.38521
J318.8570+14.5653,318.85702,14.56531
J318.6848+15.8225,318.68489,15.82259
J309.1903+44.3117,309.1903,44.31173
J302.3929-03.0807,302.39294,-3.08076
J302.5805-04.0020,302.58053,-4.00201
J302.3048-05.1371,302.30487,-5.13716
J302.9039-05.6476,302.90397,-5.64765
J309.7696+52.6291,309.76964,52.62911
J309.8790+53.8584,309.87905,53.85849
J309.3758+53.3363,309.37589,53.33639
J309.8594-15.2829,309.85946,-15.28296
J309.6620-18.8085,309.66206,-18.80858
J309.4667-21.7897,309.4667,-21.78975
J309.1835-21.5591,309.18353,-21.55914
J310.4730+00.0011,310.47302,0.00117
J310.4793+02.4786,310.47937,2.47865
J318.7929+37.1143,318.79298,37.11439
J310.2212+13.2049,310.2212,13.20499
J310.9470+13.6803,310.94704,13.68033
J310.8156+14.6094,310.81567,14.6094
J318.2502+38.0106,318.2502,38.01067
J318.1255+43.5090,318.12554,43.50904
J318.9595+43.6966,318.95957,43.69665
J318.6652+43.1972,318.66526,43.19728
J318.2101+46.4741,318.21017,46.47419
J318.7365+49.4155,318.73654,49.41557
J318.6032+50.1595,318.60323,50.1595
J083.0829+47.8000,83.08291,47.80008
J098.2291-06.4576,98.22913,-6.45763
J098.2219-07.8616,98.2219,-7.86167
J091.3190+37.4831,91.31902,37.48313
J274.8822+11.4843,274.88227,11.48438
J165.4199-07.0456,165.41992,-7.04568
J165.0833-09.0496,165.08334,-9.04965
J278.2371-17.1447,278.2371,-17.1447
J091.6541+38.6141,91.65416,38.61412
J126.5934+11.9636,126.59346,11.96366
J126.6038+15.5548,126.60383,15.5548
J126.8956+17.8988,126.89566,17.89885
J126.5834+17.2182,126.58346,17.21826
J126.6848+18.5634,126.6848,18.56343
J126.1690+18.7008,126.169,18.7008
J126.1832+18.9649,126.1832,18.96493
J126.8694+19.2953,126.86945,19.29531
J112.5793-01.1690,112.57938,-1.16902
J112.2823-01.1514,112.28237,-1.15142
J112.7321-01.1205,112.73211,-1.12053
J112.4348-01.1150,112.43482,-1.11509
J091.8265+41.6184,91.82652,41.61844
J032.7518-03.6686,32.75187,-3.66868
J032.7133-07.1208,32.71334,-7.12081
J165.3499-27.1773,165.34995,-27.17738
J105.5025+51.0321,105.50251,51.03214
J032.5667-11.8899,32.56678,-11.88994
J224.0942-20.0102,224.09427,-20.01029
J126.3874+44.4823,126.38749,44.48236
J105.6306+57.0916,105.63067,57.09163
J307.0939+01.0848,307.09399,1.08484
J284.4749+11.2378,284.4749,11.2378
J307.6667+02.7408,307.66678,2.74088
J264.8964+02.7743,264.89649,2.77432
J177.8454+31.4241,177.84541,31.42412
J112.4583-11.9399,112.45837,-11.93995
J059.5164-04.6197,59.5164,-4.61974
J084.3624+34.0797,84.36244,34.07978
J035.7225+32.2914,35.72251,32.29143
J059.3612-09.5662,59.36126,-9.56624
J129.8679+30.3021,129.86796,30.30218
J107.6213+17.7203,107.62139,17.72031
J177.6629+41.2509,177.66291,41.25098
J281.7572-06.2567,281.75728,-6.25672
J059.6577-16.3357,59.65774,-16.33572
J298.0764+47.5127,298.07643,47.51277
J177.2004+42.5209,177.20042,42.52091
J035.8705+35.2661,35.87059,35.2661
J059.7041-22.8101,59.70418,-22.81019
J254.4083-02.3818,254.40838,-2.38182
J340.6513-05.7085,340.65132,-5.70852
J074.0235+47.3451,74.02358,47.34511
J084.2681+34.6218,84.2682,34.6218
J292.9963-21.4225,292.99631,-21.42254
J129.7178+37.9796,129.71787,37.9796
J129.9649+38.6132,129.96494,38.61329
J177.9058+46.1430,177.9058,46.14303
J107.3428+18.8737,107.34289,18.8737
J060.2013+08.3717,60.20139,8.37177
J093.5051+17.2425,93.50518,17.24255
J129.3542+38.8534,129.35429,38.8535
J292.6211-21.2115,292.62112,-21.21159
J100.9952-18.3739,100.99522,-18.37393
J328.0294-03.5364,328.02943,-3.53646
J340.4255-20.3878,340.42554,-20.38781
J100.6913-19.1951,100.69138,-19.19518
J328.6724-03.7251,328.67248,-3.72514
J328.3589-04.4720,328.35891,-4.47202
J328.2857-04.0073,328.2857,-4.0074
J129.1790+46.6499,129.17906,46.64997
J129.6929+47.9256,129.69297,47.92567
J100.9213-19.0048,100.92139,-19.00483
J274.4383-15.5248,274.43838,-15.52488
J328.3389-05.5926,328.3389,-5.5926
J328.4920-05.1147,328.49208,-5.11478
J328.7279-05.8746,328.72792,-5.87467
J296.5840+28.5948,296.58407,28.5948
J341.5995+04.1656,341.59953,4.16561
J084.5025+36.8186,84.50259,36.8186
J303.0264+09.2024,303.02645,9.20245
J328.2507-06.2849,328.25074,-6.28495
J177.3925-02.9651,177.3926,-2.9651
J254.1822-11.5664,254.18221,-11.5664
J129.5478+52.2532,129.5478,52.25325
J112.0916-12.6877,112.09161,-12.68775
J117.8329+15.0810,117.8329,15.08105
J328.7816-06.7477,328.78162,-6.74776
J177.4522-03.5016,177.45228,-3.50169
J177.1370-04.4640,177.13702,-4.46409
J177.0116-04.6144,177.01168,-4.61442
J341.2832+15.7165,341.28329,15.71652
J060.4937+27.4447,60.49371,27.44472
J341.0649+18.0047,341.06492,18.00472
J035.6361+44.7984,35.63615,44.79843
J084.1863+37.1675,84.18633,37.16753
J328.4511-10.2176,328.45119,-10.21765
J328.1894-11.9838,328.18949,-11.98388
J000.5655+57.4814,0.56559,57.48149
J060.5328+30.8457,60.53281,30.84576
J035.4731+44.1472,35.4731,44.14722
J328.5290-12.7509,328.52903,-12.75098
J328.3929-13.0769,328.39299,-13.07693
J117.1281+17.5352,117.12814,17.53527
J060.0158+31.1425,60.01585,31.14252
J129.8133-01.7345,129.81337,-1.73456
J084.6898+37.2685,84.6898,37.26858
J281.6706-06.8700,281.6706,-6.87
J281.1285-06.8594,281.12851,-6.85946
J270.7985-15.6707,270.79856,-15.67076
J328.8649-18.2119,328.86491,-18.21198
J298.2716+48.5215,298.27167,48.52157
J233.6396+05.8407,233.63964,5.84077
J233.6405+05.9778,233.64058,5.97784
J233.6342+05.0216,233.63429,5.02167
J233.5544+07.4469,233.55442,7.44693
J060.2857+34.7040,60.28572,34.70408
J328.0880-23.0825,328.08801,-23.08257
J265.5932+03.1036,265.59325,3.10369
J100.9164-22.9284,100.91643,-22.92848
J100.6801-22.2347,100.68015,-22.23474
J107.5593+24.9571,107.55935,24.95719
J177.6168-25.8020,177.61681,-25.80204
J177.3019-27.4517,177.3019,-27.45174
J060.3221+35.5867,60.32219,35.5867
J100.2721-23.7330,100.27211,-23.73303
J000.0295-05.3911,0.02951,-5.39112
J000.3033-06.2628,0.30334,-6.26289
J000.9615-07.8740,0.9615,-7.87407
J329.7012+03.6496,329.70126,3.64966
J274.0029-16.2012,274.00297,-16.20124
J311.5755+19.4820,311.57551,19.48209
J129.6815-07.7733,129.6815,-7.77335
J129.0863-07.5485,129.08639,-7.54855
J060.6637+36.1745,60.66371,36.17452
J112.3377-13.8759,112.33772,-13.87594
J100.1005-23.5396,100.10053,-23.53966
J100.7647-23.4612,100.7647,-23.46123
J100.4352-23.3704,100.43521,-23.37041
J000.9285-11.7625,0.92851,-11.76253
J226.3229+57.8032,226.32296,57.80323
J226.7017+63.8369,226.70177,63.83695
J274.2324+46.2177,274.2324,46.21774
J274.2720+48.1995,274.27207,48.19957
J105.0102-10.0411,105.01024,-10.04119
J105.0466-10.8928,105.0466,-10.8929
J105.3707-10.8851,105.37075,-10.88511
J105.5190-10.8844,105.519,-10.8844
J105.4938-10.8381,105.49389,-10.83817
J105.4626-10.8084,105.46267,-10.8084
J168.0437-04.1389,168.04378,-4.13891
J168.6368-07.1142,168.63682,-7.11423
J279.0644+00.9806,279.06443,0.9806
J168.9932-09.2304,168.99321,-9.2304
J105.4983-10.5904,105.49833,-10.59042
J105.7010-10.5602,105.701,-10.56026
J274.4331+51.3190,274.43316,51.31909
J105.6142-11.2623,105.61425,-11.26234
J274.2821+53.3828,274.28213,53.38284
J117.6403+44.3857,117.64032,44.38577
J178.0868-04.4831,178.0868,-4.4831
J178.9840-05.8069,178.98408,-5.80692
J178.5334-06.0929,178.5334,-6.09293
J129.2137-18.5905,129.21378,-18.59059
J129.1009-18.5868,129.10093,-18.58685
J129.0256-18.4866,129.02566,-18.48665
J107.2711+37.6545,107.27116,37.65454
J107.8720+37.9928,107.87206,37.99285
J329.1336+34.9293,329.1336,34.92931
J084.6201+41.8097,84.62017,41.80973
J281.7206-07.1051,281.72067,-7.10519
J293.7904+03.2757,293.79041,3.2757
J107.7883+39.9803,107.78838,39.98038
J341.5447+46.7922,341.54476,46.79224
J284.8388+20.5685,284.83888,20.56854
J178.3470-18.6019,178.34707,-18.60193
J178.9529-18.7411,178.95298,-18.7411
J101.2035+01.8428,101.20356,1.84288
J293.8958+03.3369,293.89583,3.33697
J281.6154-07.8918,281.61544,-7.89185
J060.3386+49.1487,60.33866,49.14873
J035.3537+55.2058,35.35371,55.20581
J298.8255+52.0642,298.8255,52.0642
J293.5406+03.4354,293.54064,3.43545
J286.4582-04.9774,286.45829,-4.97742
J178.7891-24.8367,178.78919,-24.83676
J112.2406-17.7243,112.24065,-17.72437
J101.1413+01.2211,101.14132,1.22117
J075.4678+08.5864,75.46789,8.58645
J178.2378-26.8155,178.23788,-26.81555
J341.4792+47.3608,341.47928,47.36087
J319.4609+39.5101,319.46092,39.5101
J117.2094+57.8327,117.20948,57.8327
J060.1612+50.6549,60.16124,50.65495
J060.1643+50.9322,60.16433,50.9322
J329.8764+37.2160,329.87645,37.21608
J060.2110+51.7908,60.21105,51.7908
J112.9413-18.3441,112.94132,-18.34412
J129.5138-21.7743,129.5138,-21.7743
J117.1168-00.8537,117.11681,-0.85377
J107.5190+46.3787,107.519,46.37872
J129.3333-21.4834,129.33333,-21.48342
J112.5882-18.0831,112.58823,-18.08312
J129.5451-21.2088,129.54516,-21.20887
J001.0358+51.9952,1.03583,51.99527
J107.5675+47.4122,107.5675,47.4122
J179.4999+01.6884,179.49999,1.68849
J107.9906+47.3064,107.99061,47.30645
J101.8278+02.1884,101.82788,2.18848
J329.7016+38.3289,329.70168,38.32892
J101.9240+02.0271,101.92408,2.0271
J129.9240-23.1640,129.92405,-23.16408
J075.8324+18.6579,75.83248,18.65796
J265.5701+20.4698,265.57016,20.46983
J060.6163+54.3066,60.61635,54.3066
J329.4428+39.2460,329.44281,39.24609
J179.6596+16.2241,179.6597,16.22414
J129.5606-23.8192,129.56066,-23.81923
J117.3496-02.1902,117.34963,-2.19023
J107.7454+51.6583,107.74545,51.65833
J075.9281+20.5539,75.92817,20.55399
J084.4410+42.5019,84.44109,42.50198
J035.8741+57.2802,35.87415,57.28022
J075.1910+21.7665,75.19108,21.76651
J117.2507-03.3605,117.25073,-3.36054
J107.8102+54.2296,107.8102,54.22961
J075.6776+21.8524,75.67762,21.85249
J179.1372+32.1089,179.13726,32.10891
J179.6605+37.0119,179.66051,37.01193
J255.3872+05.7194,255.38729,5.71945
J255.0018+05.9208,255.00184,5.92084
J075.1509+24.0660,75.15094,24.06609
J001.7987+56.5372,1.79879,56.5372
J255.1265+06.7032,255.12651,6.70329
J255.2561+06.1059,255.25611,6.10594
J127.1142-03.7975,127.11427,-3.79754
J127.0515-03.6175,127.05153,-3.61752
J127.5911-03.1807,127.59113,-3.18071
J307.8980+32.9697,307.89803,32.96971
J169.8522-09.3305,169.85221,-9.33058
J169.8300-10.7167,169.83005,-10.71676
J307.7871+32.2333,307.78716,32.23333
J127.7757-04.2769,127.77572,-4.27691
J092.3658+13.1990,92.36585,13.19905
J105.1491-14.4074,105.14919,-14.40744
J105.8688-14.9376,105.86887,-14.93762
J170.8707-13.7395,170.87079,-13.73955
J170.3537-18.4234,170.35378,-18.42346
J170.2703-18.0008,170.27034,-18.00084
J170.1696-22.9222,170.16967,-22.92223
J170.5780-22.0889,170.57805,-22.08894
J170.7658-23.6910,170.7658,-23.69103
J092.9221+13.2754,92.92212,13.27543
J170.8629-27.1452,170.86293,-27.14525
J092.8222+14.9245,92.82224,14.92457
J092.4955+14.9257,92.49553,14.92579
J170.9312-32.8778,170.93124,-32.87785
J264.8829-17.0318,264.8829,-17.03183
J338.1261+51.0381,338.12616,51.03819
J127.3966-10.7534,127.39662,-10.75345
J127.1071-10.3051,127.10716,-10.30518
J127.7984-11.8211,127.79846,-11.82118
J255.2435+06.1204,255.24358,6.12044
J117.4114-06.1860,117.41144,-6.18606
J107.3988-00.8582,107.39884,-0.85829
J298.3368+57.8875,298.33684,57.88758
J179.0810+55.9405,179.08107,55.94059
J117.7030-06.0411,117.70305,-6.04111
J270.4401-21.3780,270.44019,-21.37806
J255.1343+08.8116,255.13436,8.81168
J035.8499-14.3267,35.84996,-14.32671
J035.0152-17.8120,35.01529,-17.81203
J298.3366+58.4401,298.33666,58.44013
J179.0248-02.9386,179.02484,-2.93864
J179.0157-04.3129,179.01577,-4.31294
J129.7449-28.4818,129.74499,-28.48185
J117.8457-07.1043,117.84573,-7.10431
J255.1009+08.9530,255.10097,8.9531
J075.6559+30.5385,75.65595,30.53855
J255.9451+10.0713,255.94517,10.0713
J255.2912+10.0741,255.2912,10.07418
J107.0551-01.1808,107.05515,-1.18081
J255.1353+11.9055,255.13537,11.90554
J036.2480+21.8430,36.24804,21.84308
J036.1685+21.4529,36.16853,21.45295
J179.1017-17.1576,179.10172,-17.1576
J281.0059-08.1233,281.00594,-8.12338
J179.3673-19.1156,179.36736,-19.11564
J112.3689-22.0031,112.36894,-22.00318
J060.0270-07.1907,60.02709,-7.19075
J112.9294-22.7911,112.92949,-22.79114
J101.7942+07.4285,101.79421,7.4285
J101.6129+08.8137,101.61291,8.81376
J101.0101+08.9252,101.01017,8.92526
J060.1956-17.2130,60.19569,-17.21305
J298.7823-00.0956,298.78236,-0.09567
J001.8643-13.3137,1.86431,-13.31373
J179.1430-29.1334,179.14305,-29.13347
J179.9218-32.9888,179.92186,-32.98886
J001.7976-17.8815,1.79768,-17.88154
J001.4255-17.7814,1.42558,-17.78145
J112.9224-23.2987,112.92245,-23.29877
J112.0570-23.1404,112.05707,-23.14046
J061.6561+03.4675,61.65614,3.46754
J101.6489+09.1406,101.64891,9.14062
J265.6459+36.5541,265.64592,36.55415
J093.2404+39.2976,93.24041,39.29763
J093.7626+40.1144,93.76266,40.11448
J061.6947+20.6902,61.69475,20.6902
J270.5579-21.8235,270.5579,-21.8235
J130.4754+06.2740,130.47546,6.27404
J084.5049+48.0422,84.5049,48.04229
J061.0221+21.3695,61.02215,21.36953
J180.6036+18.1778,180.60362,18.17782
J130.3777+08.1718,130.37773,8.17187
J002.3062+19.9699,2.30628,19.96997
J234.5416+03.4724,234.54164,3.47244
J061.7752+23.3763,61.77523,23.37632
J255.2615+30.5365,255.2615,30.53656
J130.7307+13.0045,130.7307,13.00454
J130.9348+14.5016,130.93485,14.50161
J036.7506+42.2759,36.75065,42.2759
J130.1621+15.4318,130.16212,15.43187
J061.7270+26.3353,61.727,26.33536
J002.4169+26.2543,2.41692,26.2543
J036.4541+43.2092,36.45418,43.20924
J075.7941+37.3081,75.79416,37.30812
J130.1386+17.2063,130.13867,17.20639
J002.2450+31.8949,2.24501,31.89495
J180.0455+32.7926,180.04554,32.7926
J036.3572+44.4862,36.35724,44.48624
J255.1878+36.4847,255.18789,36.48478
J075.0604+37.6846,75.06044,37.68468
J130.3414+20.4973,130.34147,20.49732
J130.8886+21.7224,130.88869,21.72242
J061.2376+31.6198,61.23768,31.61988
J319.1025+43.7229,319.10253,43.72292
J084.2194+51.1667,84.21946,51.16677
J036.2703+45.3542,36.27031,45.35425
J061.0712+31.9203,61.07124,31.92032
J061.4372+32.0022,61.43727,32.00227
J298.7545-04.1071,298.7545,-4.10719
J180.4402+37.9864,180.44022,37.98649
J093.2898+42.2065,93.28981,42.20659
J101.0484+12.6492,101.04848,12.64927
J107.1209-03.3740,107.12092,-3.374
J234.8282+26.5767,234.82828,26.57674
J234.7343+27.9627,234.73435,27.96278
J298.0228-04.4425,298.02289,-4.44253
J180.6869+45.0742,180.68691,45.07421
J180.7018+45.6826,180.70189,45.68265
